2616.33 14.6605 603.948
2616.69 13.7905 630.258
2954.88 75.7262 70.5
2616.46 12.8458 657.041
2954.37 75.5713 94.7794
2615.55 11.9131 684.347
2954.11 75.5562 119.779
2953.88 75.5493 145.779
2954.56 75.5427 171.279
2954.33 75.6704 199.081
2955.01 75.5792 226
2953.81 75.5444 256.575
2954.39 75.5428 284.306
2955.07 75.5299 311.958
2954.65 75.5955 341.536
2953.3 75.5582 372.76
2954.94 75.5464 398.773
2954.62 75.5284 428.121
2954.23 75.5202 457.5
2953.95 75.6 486.536
2954.59 75.5693 513.809
2954.28 75.5663 542.44
2954.05 75.5434 570.62
2954.5 75.542 597.292
2954.09 75.5356 624.948
3291.87 59.5 66.5
2954.53 75.5468 650.769
3292.85 58.4868 88.4576
2953.73 75.5518 678.031
3292.32 57.4861 113.585
3291.99 56.5227 139.5
3292.54 55.589 165
3292.37 54.8433 192.5
3290.89 53.9334 222.96
3293.14 53.0534 247.583
3292.71 52.3872 277
3292.31 51.5442 306.5
3291.94 50.8936 336
3292.67 50.1241 363.617
3292.24 49.5632 393.224
3291.91 48.8148 422.594
3292.49 48.3943 450.325
3292.15 47.7709 479.5
3292.95 47.1255 506.564
3292.5 46.6183 535.504
3291.21 46.1127 565.513
3292.78 45.5626 590.431
3628.76 58 40.5
3292.22 45.1041 618.435
3629.62 55 61.5
3291.86 44.5685 645.638
3629.72 52 84.5
3292.93 44.1617 670.112
3630.51 49 107.5
3630.55 46.3907 132.587
3629.77 43.6255 159.958
3630.66 41.2356 185.565
3630.49 38.9805 213.643
3629.91 36.6343 242.97
3630.78 34.543 270.133
3629.42 32.4165 301.272
3629.97 30.3761 329.159
3630.62 28.6124 356.923
3630.28 26.7167 386.38
3630.01 24.802 415.675
3630.54 23.3617 443.5
3630.27 21.5341 472.598
3629.98 19.9761 501.551
3629.68 18.4153 530.294
3630.55 16.9637 556.786
3629.89 15.5207 585.467
3630.77 14.2346 611.234
3967.41 87 56.5
3628.99 12.6641 640.809
3966.99 86 80
3629.55 11.5113 666.161
3967.99 85 102.5
3968.58 84.4055 126.545
3967.92 83.6164 153.5
3966.88 82.9341 182.066
3968.24 82.1588 207.473
3968.34 81.6784 235.545
3968.08 81.1186 264.597
3969.66 80.523 290.636
3968 79.9439 322.336
3966.73 79.229 353.412
3968.34 78.9591 379.5
3968.1 78.3966 408.757
3967.77 77.8281 438.096
3967.35 77.4686 467.465
3968.19 77.0044 494.537
3967.77 76.5706 523.541
3968.66 76.2077 550.077
3967.24 75.6462 580.092
3967.68 75.42 606.657
4304.11 72 53
3968.27 75.0036 632.554
4305.73 70 73.5
3967.82 74.5775 659.633
4305.85 68 97
4305.97 66.1768 121.52
4305.43 64.489 148.084
4305.6 62.9315 174.5
4305.58 61.1957 202.022
4305.11 59.9526 230.96
4306.05 58.5063 257.925
4305.61 57.1684 287.419
4306.36 55.934 314.939
4305.92 54.7614 344.566
4304.46 53.3103 375.979
4306.12 52.3379 401.953
4306.16 51.2931 430.678
4305.5 50.0943 460.487
4306.35 49.099 487.582
4306.02 48.0448 516.5
4305.51 47.1002 545.434
4306.39 46.2985 571.74
4306.06 45.4 599.676
4643.11 102 46.5
4305.48 44.4591 627.56
4643.07 102 69
4304.63 43.5393 655.349
4643.38 102.782 92.0243
4306.63 42.7805 678.218
4644.74 102.984 114.491
4643.4 103.247 141.997
4643.33 103.4 168.593
4643.58 103.552 195.51
4643.32 103.825 223.952
4644.19 103.904 250.96
4644.22 104.072 279.61
4643.61 104.188 309.465
4645.25 104.291 335.487
4643.78 104.525 366.918
4643.38 104.667 396.462
4643.91 104.712 424.352
4643.9 104.948 453.08
4643.4 105.063 482.519
4644.19 105.133 509.573
4643.86 105.355 538.288
4643.35 105.475 566.972
4643.11 105.547 594.825
4979.1 87 44
4644.64 105.604 619.409
4981.91 86.5 62.5
4643.02 105.756 648.578
4980.65 85.8493 87.4663
4644.94 105.902 671.678
4982.17 85 109.5
4981.66 84.2675 135.53
4982.4 83.49 160.584
4981.9 82.82 188.5
4980.63 82 218.5
4980.3 81.4371 247.471
4981.9 80.7835 273.407
4981.7 80.3906 302.544
4981.38 79.8047 331.95
4981.2 79.1288 361.132
4981.51 78.7187 389.477
4981.11 78.2767 418.989
4982.05 77.6706 446.098
4981.46 77.2648 475.73
4981.44 76.8934 504.203
4981.99 76.4392 531.485
4981.68 76.0964 559.929
4981.41 75.5706 587.922
5318.96 58 36.5
4981.8 75.3311 614.439
5319.32 55 58
4981.05 74.871 642.331
5319.65 52 80.5
4981.25 74.5107 668.223
5319.63 49.2504 104.528
5318.83 46.5525 130.779
5318.4 43.9151 157.531
5319.95 41.8033 181.979
5319.98 39.137 209.618
5318.46 36.9155 240.497
5318.25 34.6151 269.5
5320.1 32.6532 295.081
5319.49 30.7607 324.983
5319.35 28.8622 354.098
5319.71 26.9871 382.357
5319.53 25.2306 411.5
5319.17 23.4422 440.874
5318.86 21.7656 470.054
5319.5 20.1092 497.449
5319.5 18.6247 525.721
5318.96 17.1602 554.604
5319.42 15.6593 581.485
5319.27 14.3766 608.964
5319.65 13.0102 635.156
5657.28 69.7936 75.5462
5318.13 11.5703 663.87
5656.15 67.6223 100.958
5655.74 65.7606 126.447
5656.97 64.4033 150.41
5656.15 62.5909 178.511
5655.92 61.0405 206.5
5657.55 59.9147 231.958
5657.44 58.3861 260.72
5656.88 56.9893 290.428
5657.81 55.7977 317.66
5657.52 54.5033 347.025
5657.03 53.2329 376.754
5657.67 52.2402 404.488
5657.21 51.0968 434.065
5656.83 50 463.395
5656.55 48.9646 492.394
5657.47 48.0206 519.16
5657.14 47.0147 547.771
5656.78 46.1205 576.089
5657.31 45.2657 602.546
5656.94 44.4123 630.042
5994.64 53.112 71
5656.2 43.5 657.622
5994.39 50.5172 94.9151
5656.94 42.5598 682.398
5995.08 47.7772 118.5
5994.52 45.2995 144.967
5995.44 42.7527 170.055
5995.1 40.1739 198
5994.84 37.9628 226.5
5995.7 35.7627 253.551
5995.53 33.5928 282.56
5994.76 31.5559 312.693
5994.52 29.6309 341.984
5995.02 27.8578 369.996
5994.67 25.8613 399.448
5994.49 24.2423 428.566
5995.22 22.5 456
5994.88 20.8898 485.14
5994.66 19.1668 513.892
5995.05 17.807 541.362
5995.02 16.3891 569.207
5994.42 14.9063 597.616
6330.97 64 45.5
5992.95 13.4588 626.966
6330.53 65 68.5
5992.3 12.1019 654.456
6330.52 65.7196 91.9688
5990.71 10.6432 682.865
6329.49 66.5 118
6327.65 67.3635 146.46
6326.74 68.0228 174.561
6333.23 68.3069 191.286
6333.05 69.0388 219.5
6332.7 69.7074 248.533
6333.17 70.3545 276.432
6331.94 70.8925 307.347
6331.77 71.3836 336.5
6331.35 72.0074 366.104
6329.92 72.5337 397.43
6328.58 73.0815 428.546
6328.17 73.5132 457.931
6326.97 74.0054 488.53
6325.66 74.4935 519.107
6325.42 74.9103 547.563
6323.89 75.4039 577.807
6322.66 75.6879 607.102
6322.2 76.1751 634.664
6659.91 81.4511 75
6320.46 76.5276 663.713
6658.7 83.3924 100.5
6657.62 85.387 127
6655.97 87.0849 155.531
6654.69 88.8657 184.567
6654.25 90.2252 213.061
6653.02 91.9643 243.5
6653.99 93.2852 270.5
6654.65 94.4945 298.138
6653.17 95.8685 329.541
6653.95 97 357.076
6654.5 98.0545 384.996
6653.19 99.4054 416.075
6653.6 100.43 444.115
6654.53 101.443 471.158
6653.28 102.493 501.751
6653.69 103.444 529.302
6654.55 104.375 555.822
6653.14 105.386 585.744
6989.36 49 36.5
6653.47 106.202 612.395
6990.46 49 57
6654.23 107.014 637.925
6991.85 48.744 77.9714
6652.63 107.893 666.697
6991.07 48.2593 103
6991.37 48.2109 127.5
6991.97 47.8977 152.5
6990.65 47.7619 181.474
6991.63 47.5036 207.513
6992.23 47.3425 234.749
6991.21 47.2172 265.095
6991.93 46.982 292.61
6992.25 46.8501 320.896
6992.09 46.7739 350.052
6991.56 46.5281 379.849
6991.35 46.4057 409.042
6992 46.3198 436.69
6991.59 46.0898 466.05
6991.31 45.9776 495.045
6991.88 45.9333 522.378
7008.58 45.9333 522.378
7008.14 45.6907 551.141
7007.99 45.5767 579.059
7007.38 45.4984 607.327
7344.99 95 52
7006.35 45.4346 635.804
7344.41 98 75.5
7005.45 45.3767 663.526
7344.22 101.129 99.5432
7342.77 104.239 126.553
7340.87 106.964 155.472
7340.76 109.491 182.584
7338.32 112.091 214.396
7337.13 114.598 244.779
7338.02 116.63 271.931
7335.29 119.024 305.427
7334.07 121.106 336.391
7334.79 122.993 364.026
7333.36 124.987 395.356
7332.03 126.737 426.463
7330.66 128.611 457.5
7329.46 130.35 488.115
7330.26 131.945 515.106
7328.89 133.516 545.5
7329.35 134.826 572.49
7330.16 136.337 598.563
7666.53 79 46.5
7329.4 137.603 626.744
7667.21 81 68
7329.96 138.909 652.354
7668.22 82.9108 89.99
7328.3 140.371 680.915
7666.81 84.5916 116.5
7667.48 86.3148 140.965
7667.36 87.8556 167.596
7667.65 89.2005 194.431
7667.33 90.9334 222.96
7666.64 92.3791 252.609
7668.07 93.5616 278.867
7667.63 94.9272 308.419
7667.25 96.1203 337.939
7667.91 97.321 365.679
7667.46 98.5316 395.329
7667.13 99.6141 424.697
7668.14 100.666 451.674
7667.45 101.821 481.442
7667.34 102.872 510.03
7668.11 103.704 536.89
7667.83 104.631 565.217
7667.28 105.56 593.599
8003.66 49 42.5
7667.88 106.464 619.693
8005.32 49 62.5
7667.16 107.384 647.443
8005.45 48.4594 85.5
7667.1 108.156 673.629
8005.24 48.2435 110.027
8005.44 48.0542 134.964
8004.32 47.826 162.981
8004.97 47.7216 189.062
8005.8 47.4182 215.531
8005.43 47.2823 244.549
8004.1 47.2064 275.5
8005.77 46.932 301.407
8005.61 46.8224 330.536
8004.19 46.6323 361.874
8005.71 46.4819 388.12
8005.39 46.3787 417.5
8004.98 46.2154 446.93
8005.82 46.0501 474.104
8005.27 45.9646 503.498
8005.04 45.886 532.099
8005.76 45.6625 558.82
8004.46 45.5513 588.535
8340.83 78 38.5
8004.7 45.487 615.274
8342.36 80 58.5
8005.4 45.4178 640.862
8343.43 82 80
8005.01 45.3018 667.684
8343.44 83.7936 103.954
8343.02 85.4879 129.584
8343.44 87.0495 154.945
8341.88 88.8417 184.42
8342.92 90.1014 210.428
8342.49 91.6889 239.451
8343.41 92.9594 266.513
8343.15 94.4334 295.723
8344.51 95.526 322.202
8342.48 96.9497 354.604
8342.98 98.0187 382.605
8343.54 99.1958 410.473
8343.35 100.325 439.558
8342.97 101.278 468.855
8343.5 102.206 496.446
8343.21 103.277 525.222
8342.99 104.32 553.587
8343.87 105.216 579.781
8343.09 106.08 608.314
8680.18 64 53.5
8342.58 106.935 635.932
8680.73 65 75.5
8343.18 107.665 661.312
8681.6 66 98
8681.13 66.601 123.456
8680.36 67.4164 150.454
8681.4 68.0109 175.53
8681.99 68.8043 202.07
8680.66 69.3341 232.471
8681.57 69.9829 259.5
8681.24 70.5457 288.8
8680.11 71.1368 319.583
8681.4 71.7323 346.233
8681.17 72.0824 375.5
8680.89 72.6438 404.834
8681.49 73.2538 432.577
8681.13 73.5677 461.885
8679.87 74.0527 492.551
8681.34 74.4586 518.382
8681.02 74.9689 546.986
8680.74 75.373 575.18
8681.36 75.614 601.523
9018.03 57 48.5
8680.94 76.0616 629.122
9018.42 54 70.5
8680.32 76.4786 656.528
9018.44 50.7209 94
8680.65 76.713 681.936
9019.5 48 117
9019.14 45.3732 143.083
9018.58 42.6103 170.5
9019.13 40.2405 196.98
9018.85 38 225.5
9017.69 35.6184 256
9019.33 33.6658 281.898
9019.12 31.5764 311.066
9017.74 29.6104 342.312
9019.53 27.9089 368.101
9018.87 25.9931 398.107
9017.8 24.1963 428.744
9019.24 22.5624 454.977
9018.74 20.9524 484.385
9018.65 19.2901 512.933
9019.46 17.9082 539.692
9018.99 16.4234 568.302
9018.56 14.9508 596.434
9355.15 87 44.5
9018.35 13.5388 623.789
9356.14 86 65.5
9018.66 12.374 649.833
9356.74 85.6941 87.9659
9017.83 11.0043 677.168
9356.59 84.7638 112.5
9356.84 84.1246 137.474
9355.43 83.3989 166.044
9355.99 82.775 192.37
9357.06 82 218.5
9356.74 81.4371 247.471
9356.53 80.7313 276.516
9356.18 80.2255 305.913
9356.92 79.7774 333.5
9356.81 79.0986 362.57
9357.09 78.6704 390.955
9355.58 78.2405 422.38
9356.49 77.6323 449.536
9357.04 77.2204 477.182
9356.73 76.8934 506.145
9355.46 76.3856 536.475
9356.97 75.9864 561.842
9356.81 75.5663 589.632
9692.69 73 40
9356.41 75.2811 617.386
9693.9 71 60.5
9355.94 74.8112 644.78
9693.61 69 84
9356.88 74.5 669.48
9694.72 67 106.5
9694.29 65.4412 132.279
9694.57 63.85 157.95
9693.58 62.1119 186.58
9694.39 60.8862 213.03
9695.04 59.3461 240.249
9694.7 57.8467 269.475
9693.4 56.5109 300.5
9694.99 55.3987 326.604
9694.66 54.0941 356.056
9694.33 52.9859 385.5
9693.71 51.7337 415.384
9694.43 50.6571 442.909
9694.21 49.701 471.907
9695.09 48.7907 498.878
9694.48 47.7027 528.168
9695.37 46.7467 554.653
9694.91 45.7877 583.043
9693.49 44.8839 612.553
10031 102 56.5
9693.97 44.1019 638.526
10031.6 102.665 78.5
9694.35 43.3658 664.198
10032.6 102.867 101
10032.1 102.912 126.5
10031.8 103.28 153.006
10032.6 103.427 178.511
10031.4 103.696 208.029
10032.1 103.857 235.093
10032.8 103.891 262.508
10031.8 104.159 293.109
10032.1 104.234 321.393
10033 104.308 348.687
10031.3 104.589 380.485
10032.1 104.704 408.025
10032.8 104.742 435.595
10032.4 105.011 464.948
10031 105.089 495.829
10032.7 105.148 521.214
10032.5 105.39 549.496
10031.9 105.501 578.234
10032.7 105.577 604.247
10369.5 87 50.5
10032.2 105.637 631.952
10370.3 86 72
10031.7 105.795 659.145
10370.4 85.2295 95.5256
10032 105.938 684.471
10370.5 84.5883 120
10369 83.6752 147.964
10370 83.0928 173.062
10370.6 82.3346 199.517
10370.1 81.944 228.5
10369.8 81.2463 257.484
10370.8 80.6106 284.5
10370.7 80.065 313.624
10370.1 79.5315 343.516
10370.6 79.012 371.501
10370 78.5199 401.414
10370 78.0074 430.142
10370.6 77.5438 457.817
10370.2 77.0874 486.976
10370.1 76.8153 515.629
10370.7 76.2911 542.752
10370.1 75.7676 571.38
10369.7 75.4799 599.439
10706.6 57 46.5
10370.3 75.1084 625.457
10707.7 54 67.5
10369.8 74.6334 652.816
10708.7 51 89.5
10369.5 74.4225 679.296
10708.3 48.2201 114.525
10708.2 45.6131 140.043
10708.1 43.0342 166.532
10707.6 40.7009 194.786
10708.6 38.317 221.04
10708.2 36.0451 250.077
10707.9 33.7898 279.442
10708.3 31.9257 307.405
10708.4 29.9614 336.163
10708 27.9927 365.732
10708.4 26.2558 393.928
10708 24.4587 423.466
10707.6 22.6515 452.844
10708.6 21.114 479.723
10707.2 19.4392 510.479
10707.9 18 537.5
10708.5 16.5817 564.366
10708.1 15.1693 592.5
10707.6 13.7212 620.405
11044.7 71 63.5
10708.1 12.4992 646.113
11045.9 69 85
10707.5 11.2145 673.123
11045.7 67 109.5
11045.2 65.3408 135.5
11046 63.6039 160.544
11044.8 62.0213 189.5
11045.6 60.6201 216.066
11046.4 59.1828 243.084
11046 57.7402 272.461
11045.5 56.4915 302.032
11046.3 55.2064 329.5
11046.2 54.0137 358.694
11046.7 52.9486 386.555
11046.3 51.6973 416.085
11045.8 50.5852 445.692
11044.5 49.5189 476.525
11046.2 48.7083 502.206
11045.8 47.61 531.035
11045.5 46.6105 559.442
11045.3 45.635 587.349
11045.8 44.8538 613.658
11383.6 55 57
11045.3 43.9926 641.145
11383.9 52 79.5
11044.6 43.1682 668.468
11383.1 49.3044 104.568
11383.5 46.7251 128.969
11383.2 44.1467 155.5
11382.9 41.7195 182.954
11383.6 39.1792 209.473
11383.7 37.0179 237.576
11384.2 34.8378 265.436
11384 32.7471 294.546
11383.6 30.8029 323.973
11384.1 28.9567 352.05
11382.8 26.9596 383.055
11383.2 25.2657 411.345
11384.2 23.5287 438.388
11382.7 21.7924 469.473
11383.6 20.1543 496.536
11384.1 18.7644 524.008
11383.7 17.287 552.611
11383.3 15.6996 580.866
11383.9 14.4612 607.249
11720.7 64 53
11383.5 13.054 634.589
11721.8 65 74.1776
11382.8 11.6474 662.083
11721 66 99
11720.9 66.6284 124.041
11721.7 67.4033 148.59
11721.2 68.0222 176.062
11721.9 68.8005 202.5
11720.6 69.3735 232.719
11721.4 69.9916 260.039
11722.1 70.5 287.5
11721.7 71.0708 317.04
11720.4 71.7878 348.125
11722.1 72.0697 374.07
11722.4 72.6048 402.431
11720.4 73.2743 434.696
11721.9 73.558 460.749
11721.5 74.0333 489.953
11721.3 74.4803 518.611
11722 74.9035 545.516
11720.6 75.3713 575.593
11721.1 75.6383 602.129
11721.6 76.0667 628.328
12059.3 97 69.5
11721.1 76.4646 655.472
12059.6 100.248 92.5276
11720.5 76.76 682.287
12059.3 103.192 117.5
12059.6 105.623 142.5
12059.3 108.228 169.541
12058.9 110.84 197.525
12058.9 113.048 225.54
12059.8 115.284 252.639
12059.2 117.431 282.273
12060.1 119.445 309.639
12058.4 121.473 341.427
12059.1 123.196 368.978
12059.9 125.014 396.556
12059.3 126.724 426.409
12058 128.59 457.261
12059.6 130.081 483.052
12059.4 131.82 511.83
12059 133.253 540.587
12059.9 134.612 567.003
12058.6 136.222 596.611
12395.3 83 44.5
12058.8 137.507 623.306
12397 80 64.5
12059.4 138.674 648.806
12397.5 78 87
12057.6 140.142 677.649
12396.7 75.2039 112.545
12396.9 72.8602 137.5
12397.7 70.6618 162.569
12396.4 68.3036 191.812
12396.8 66.3623 219.168
12397.7 64.5 246.053
12397.4 62.5385 275.231
12397 60.5986 304.779
12564.6 98 41.5
12397.9 58.9919 332.022
12566.2 97 61.5
12397.5 57.1357 361.53
12565.6 95 85.5
12396.9 55.6149 391.475
12565.8 93.4861 109.415
12397.6 54.1562 419.067
12566.6 92.2273 133.5
12397.2 52.519 448.535
12566.1 90.6103 160.5
12396.9 51.0412 477.549
12565.5 89.3563 188.418
12397.6 49.7884 504.802
12566.6 88.0906 214.532
12396.4 48.2268 535.094
12565.1 86.9643 245.5
12397 46.8783 561.927
12566 85.7141 272.514
12397.5 45.6534 588.698
12566.6 84.6481 300.369
12734 113 38.5
12397.3 44.4782 616.169
12566.4 83.7262 329.548
12396.5 43.344 644.113
12565.8 82.7081 359.433
12734.8 112 82.5
12396.1 42.0749 670.8
12565.4 81.6327 388.932
12734.8 111.485 106.585
12567.1 80.7215 414.895
12736.2 111.159 129.518
12564.8 79.638 447.569
12733.7 110.52 159.5
12566.4 78.9699 473.436
12735.3 110.1 183.985
12566.3 78.0648 502.124
12734.8 109.878 212.5
12566.1 77.2211 530.663
12734.7 109.337 241.014
12565.5 76.4625 559.527
12734.7 108.855 269.639
12566.3 75.6656 585.759
12735.3 108.572 297.5
12901.8 128 37.5
12565.7 74.9847 613.905
12734.9 108.207 327.023
12566.3 74.3785 639.751
12735.6 107.959 354.562
12904.3 129 79
12565.8 73.5513 666.709
12735 107.588 384.505
12903.9 129.5 103.5
12734.9 107.34 413.621
12903.9 130.138 128.515
12734.4 106.979 443.086
12903.3 130.5 155.5
12735.1 106.754 470.573
12903.9 130.978 181.437
12734.8 106.31 499.555
12903.8 131.252 209.236
12735.5 106.091 526.598
12904.4 131.917 236.534
12735.2 105.825 555.146
12904.1 132.31 265.564
12734.7 105.595 583.512
12903.5 132.603 295.356
12735.4 105.431 609.693
12904.5 132.992 322.478
13072.9 128 54
12734 105.135 638.657
12903 133.273 354.016
13071.7 129 78.5
12734.2 104.906 664.608
12903.7 133.759 381.739
13072.7 129.468 101
12904.3 134.089 409.434
13072.9 129.969 125.493
12904 134.419 438.771
13072.8 130.489 151.584
12903.5 134.693 468.222
13072.4 130.956 179
12904.3 134.987 495.441
13073.1 131.192 205.5
12904.2 135.208 523.866
13072.9 131.915 233.958
12902.8 135.548 554.195
13071.8 132.266 264.5
12904.3 135.744 579.453
13073.5 132.56 290.306
12904 136.094 607.092
13072.8 132.968 320.44
12903.4 136.398 634.895
13073 133.246 348.923
12903.9 136.551 660.535
13073.2 133.691 377.482
13072.8 134.012 406.934
13072.5 134.399 436.258
13073.2 134.571 463.706
13073.1 134.97 492.479
13071.7 135.158 523.103
13073.3 135.521 548.501
13073 135.706 576.678
13072.6 136.079 604.578
13072.2 136.396 632.177
13072.5 136.536 658.034
13747.1 72 46
13748.5 70 66.5
13749.3 68.4368 88.8053
13747.4 66.527 116
13748 64.8947 140.488
13748.9 63.4209 165.547
13747.5 61.8252 195.068
13748.4 60.1469 221.502
13749 58.9913 249.039
13748.6 57.533 278.337
13747.8 56.1495 308.632
13748.9 55.013 335.5
13748.7 53.894 364.672
13748.2 52.5874 394.4
13748.9 51.5239 422.1
13747.6 50.4177 453.049
13749.3 49.3855 478.634
13749 48.3549 507.57
13748.6 47.4247 536.451
13748.2 46.473 564.976
13748.8 45.5595 591.5
13747.4 44.5966 620.822
13748 43.8067 646.565
13748.6 43.05 671.73
14422.6 23 58.5
14424 22 79.5
14424 129 79.5
14423.7 129.516 103.915
14424 21.6173 103.543
14424.6 130 127.5
14424.6 21.2001 127.5
14424.3 130.5 154
14424 20.5706 154.5
14423.6 20.0882 182.01
14423.9 130.968 181.53
14424.5 131.239 208.211
14424.6 19.8441 208.044
14424.2 19.2359 236.969
14424.4 131.926 236.576
14424.2 132.31 265.564
14424 18.7796 265.924
14424.7 18.5056 293.427
14424.7 132.589 293.442
14424.5 132.999 322.56
14424.5 18.0776 322.564
14423.1 133.296 353.999
14423.1 17.8218 354
14424.5 17.3995 380.413
14424.7 133.746 380.014
14424.3 134.065 409.566
14424.3 17.1434 409.633
14424 134.417 438.875
14424.1 16.6539 438.68
14423.5 134.702 468.389
14423.5 16.4486 468.332
14424.1 135.002 495.907
14424.1 16.0806 495.828
14424 135.214 524.245
14423.9 15.9133 524.5
14424.8 135.552 551.03
14424.7 15.5621 551.063
14424.3 135.732 579.522
14424.2 15.3516 579.568
14424.1 136.093 607.13
14423.8 15.0117 607.5
14760.8 102 53
14424.3 136.402 633.537
14424.6 14.7064 633.092
14762.2 102.381 73.7194
14423.7 136.567 660.906
14423.7 14.5268 660.888
14761.8 102.798 98.0225
14762.4 102.91 121.97
14762.2 103.241 147.985
14762.2 103.425 174.547
14761.6 103.644 203.085
14762.6 103.826 229.607
14762.4 103.882 258.545
14761.7 104.115 288.385
14762.6 104.203 315.627
14930.8 102 49
14762.3 104.306 345.125
14931 102.25 71.3717
14761.9 104.557 374.653
14930.6 102.872 95.4714
14761.3 104.659 404.469
14930.4 102.969 120.5
14762.1 104.74 431.945
14930.8 103.25 145.528
14761.6 104.976 461.434
14930.5 103.386 172.5
14762.5 105.067 488.52
14931.2 103.633 198.931
14762.1 105.145 517.507
14930.9 103.849 227.497
14761.8 105.377 546.117
14930.6 103.913 256.463
14761.4 105.478 574.448
14930.4 104.115 285.518
14762 105.552 600.805
14931 104.195 313.361
14761.5 105.642 628.529
14930.8 104.27 342.551
14760.9 105.775 656.014
14930.5 104.564 372.037
14761.3 105.953 681.25
14930.9 104.665 400.151
14930.6 104.738 429.484
14931.5 104.969 456.639
14930.1 105.08 487.581
14931.5 105.133 513.459
14930.4 105.352 543.512
14932 105.467 568.558
14930.8 105.547 598.082
15267.2 49 46
14931.1 105.62 624.487
15268.2 49 67
14930.5 105.755 651.971
15268.9 48.3601 89.4599
14929.1 105.937 680.167
15267.1 48.2362 116.5
15269.1 48 138.961
15268.7 47.7893 165.992
15268.5 47.7283 193.517
15268.1 47.3806 222.203
15268.8 47.2545 249.435
15268.6 47.1766 278.497
15269.5 46.9097 305.647
15268 46.8173 337.104
15269.6 46.6282 363.306
15269.1 46.4632 392.966
15268 46.362 423.769
15268.5 46.1616 451.491
15269.2 46.0352 479.02
15269 45.9437 507.674
15268.6 45.7863 536.549
15269.2 45.6442 563.448
15268.8 45.549 591.563
15267.2 45.4628 621.301
15268.7 45.4114 645.411
15269.2 45.3181 670.84
16450.5 49 49.5
16450.8 49 71.7143
16451.4 48.2902 94.4677
